,ID,ROW_ID,SALES_ORGANIZATION,SIM_ROUND,SIM_STEP,SIM_DATE,SIM_CALENDAR_DATE,SIM_PERIOD,SIM_ELAPSED_STEPS,SALES_ORDER_NUMBER,LINE_ITEM,STORAGE_LOCATION,REGION,AREA,CITY,COUNTRY,POSTAL_CODE,CUSTOMER_NUMBER,DISTRIBUTION_CHANNEL,MATERIAL_NUMBER,MATERIAL_DESCRIPTION,MATERIAL_TYPE,MATERIAL_CODE,MATERIAL_SIZE,MATERIAL_LABEL,QUANTITY,QUANTITY_DELIVERED,UNIT,NET_PRICE,NET_VALUE,COST,CURRENCY,CONTRIBUTION_MARGIN,CONTRIBUTION_MARGIN_PCT
439,.1~440,440,C2,02,03,02/03,2024-01-23T00:00:00,5,23,13835,3,02,Nrth Rhine Westfalia,West,MÜNSTER,Germany,48159,80158,12,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,951,951,ST,6.61,6286.11,1540.62,EUR,4745.49000,0.75
440,.1~441,441,C2,02,03,02/03,2024-01-23T00:00:00,5,23,13835,4,02,Nrth Rhine Westfalia,West,MÜNSTER,Germany,48159,80158,12,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,952,952,ST,6.61,6292.72,1542.24,EUR,4750.48000,0.75
441,.1~442,442,C2,02,03,02/03,2024-01-23T00:00:00,5,23,13831,1,02,Bavaria,South,WÜRZBURG,Germany,97070,80128,12,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,859,859,ST,7.26,6236.34,1949.93,EUR,4286.41000,0.69
442,.1~443,443,C2,02,03,02/03,2024-01-23T00:00:00,5,23,13833,1,02,Lower Saxony,North,OLDENBURG,Germany,26129,80144,12,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,777,777,ST,7.26,5641.02,1763.79,EUR,3877.23000,0.69
443,.1~444,444,C2,02,03,02/03,2024-01-23T00:00:00,5,23,13833,2,02,Lower Saxony,North,OLDENBURG,Germany,26129,80144,12,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,748,748,ST,7.26,5430.48,1697.96,EUR,3732.52000,0.69
444,.1~445,445,C2,02,03,02/03,2024-01-23T00:00:00,5,23,13835,1,02,Nrth Rhine Westfalia,West,MÜNSTER,Germany,48159,80158,12,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,846,846,ST,7.26,6141.96,1920.42,EUR,4221.54000,0.69
445,.1~446,446,C2,02,03,02/03,2024-01-23T00:00:00,5,23,13838,1,02,Baden-Wurttemberg,South,REUTLINGEN,Germany,72762,80182,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,687,687,ST,6.95,4774.65,542.73,EUR,4231.92000,0.89
446,.1~447,447,C2,02,03,02/03,2024-01-23T00:00:00,5,23,13839,1,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40211,80240,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,663,663,ST,6.95,4607.85,523.77,EUR,4084.08000,0.89
447,.1~448,448,C2,02,04,02/04,2024-01-24T00:00:00,5,24,13860,3,02,Nrth Rhine Westfalia,West,WITTEN,Germany,58452,80111,10,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,988,988,ST,6.28,6204.64,1600.56,EUR,4604.08000,0.74
448,.1~449,449,C2,02,04,02/04,2024-01-24T00:00:00,5,24,13860,2,02,Nrth Rhine Westfalia,West,WITTEN,Germany,58452,80111,10,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,890,890,ST,6.28,5589.20,1441.80,EUR,4147.40000,0.74
449,.1~450,450,C2,02,04,02/04,2024-01-24T00:00:00,5,24,13845,2,02,Hessen,South,MAGDEBURG,Germany,39118,80106,10,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,1048,1048,ST,6.28,6581.44,1697.76,EUR,4883.68000,0.74
450,.1~451,451,C2,02,04,02/04,2024-01-24T00:00:00,5,24,13845,1,02,Hessen,South,MAGDEBURG,Germany,39118,80106,10,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,922,922,ST,6.28,5790.16,1493.64,EUR,4296.52000,0.74
451,.1~452,452,C2,02,04,02/04,2024-01-24T00:00:00,5,24,13845,3,02,Hessen,South,MAGDEBURG,Germany,39118,80106,10,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,934,934,ST,6.90,6444.60,2120.18,EUR,4324.42000,0.67
452,.1~453,453,C2,02,04,02/04,2024-01-24T00:00:00,5,24,13860,1,02,Nrth Rhine Westfalia,West,WITTEN,Germany,58452,80111,10,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,783,783,ST,6.90,5402.70,1777.41,EUR,3625.29000,0.67
453,.1~454,454,C2,02,04,02/04,2024-01-24T00:00:00,5,24,13858,1,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40213,80152,12,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,1231,1231,ST,5.79,7127.49,972.49,EUR,6155.00000,0.86
454,.1~455,455,C2,02,04,02/04,2024-01-24T00:00:00,5,24,13853,2,02,Mecklenburg-Vorpomm.,North,ROSTOCK,Germany,18184,80141,12,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,1059,1059,ST,5.79,6131.61,836.61,EUR,5295.00000,0.86
455,.1~456,456,C2,02,04,02/04,2024-01-24T00:00:00,5,24,13858,3,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40213,80152,12,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,1087,1087,ST,6.61,7185.07,1760.94,EUR,5424.13000,0.75
456,.1~457,457,C2,02,04,02/04,2024-01-24T00:00:00,5,24,13856,1,02,Brandenburg,North,BRANDENBURG,Germany,14772,80131,12,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,987,987,ST,6.61,6524.07,1598.94,EUR,4925.13000,0.75
457,.1~458,458,C2,02,04,02/04,2024-01-24T00:00:00,5,24,13853,1,02,Mecklenburg-Vorpomm.,North,ROSTOCK,Germany,18184,80141,12,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,990,990,ST,6.61,6543.90,1603.80,EUR,4940.10000,0.75
458,.1~459,459,C2,02,04,02/04,2024-01-24T00:00:00,5,24,13851,3,02,Hessen,South,FRANKFURT/MAIN,Germany,60386,80136,12,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,1078,1078,ST,6.61,7125.58,1746.36,EUR,5379.22000,0.75
459,.1~460,460,C2,02,04,02/04,2024-01-24T00:00:00,5,24,13849,4,02,Bavaria,South,AUGSBURG,Germany,86156,80119,12,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,980,980,ST,6.61,6477.80,1587.60,EUR,4890.20000,0.75
460,.1~461,461,C2,02,04,02/04,2024-01-24T00:00:00,5,24,13849,3,02,Bavaria,South,AUGSBURG,Germany,86156,80119,12,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,834,834,ST,6.61,5512.74,1351.08,EUR,4161.66000,0.75
461,.1~462,462,C2,02,04,02/04,2024-01-24T00:00:00,5,24,13849,1,02,Bavaria,South,AUGSBURG,Germany,86156,80119,12,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,854,854,ST,6.61,5644.94,1383.48,EUR,4261.46000,0.75
462,.1~463,463,C2,02,04,02/04,2024-01-24T00:00:00,5,24,13847,1,02,Baden-Wurttemberg,South,KORNTAL,Germany,70825,80116,12,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,903,903,ST,6.61,5968.83,1462.86,EUR,4505.97000,0.75
463,.1~464,464,C2,02,04,02/04,2024-01-24T00:00:00,5,24,13847,2,02,Baden-Wurttemberg,South,KORNTAL,Germany,70825,80116,12,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,942,942,ST,6.61,6226.62,1526.04,EUR,4700.58000,0.75
464,.1~465,465,C2,02,04,02/04,2024-01-24T00:00:00,5,24,13851,2,02,Hessen,South,FRANKFURT/MAIN,Germany,60386,80136,12,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,801,801,ST,7.26,5815.26,1818.27,EUR,3996.99000,0.69
465,.1~466,466,C2,02,04,02/04,2024-01-24T00:00:00,5,24,13851,1,02,Hessen,South,FRANKFURT/MAIN,Germany,60386,80136,12,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,976,976,ST,7.26,7085.76,2215.52,EUR,4870.24000,0.69
466,.1~467,467,C2,02,04,02/04,2024-01-24T00:00:00,5,24,13856,2,02,Brandenburg,North,BRANDENBURG,Germany,14772,80131,12,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,968,968,ST,7.26,7027.68,2197.36,EUR,4830.32000,0.69
467,.1~468,468,C2,02,04,02/04,2024-01-24T00:00:00,5,24,13849,2,02,Bavaria,South,AUGSBURG,Germany,86156,80119,12,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,887,887,ST,7.26,6439.62,2013.49,EUR,4426.13000,0.69
468,.1~469,469,C2,02,04,02/04,2024-01-24T00:00:00,5,24,13858,2,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40213,80152,12,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,870,870,ST,7.26,6316.20,1974.90,EUR,4341.30000,0.69
469,.1~470,470,C2,02,04,02/04,2024-01-24T00:00:00,5,24,13847,3,02,Baden-Wurttemberg,South,KORNTAL,Germany,70825,80116,12,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,873,873,ST,7.26,6337.98,1981.71,EUR,4356.27000,0.69
470,.1~471,471,C2,02,04,02/04,2024-01-24T00:00:00,5,24,13866,1,02,Nrth Rhine Westfalia,West,SIEGEN,Germany,57072,80257,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,670,670,ST,6.95,4656.50,529.30,EUR,4127.20000,0.89
471,.1~472,472,C2,02,04,02/04,2024-01-24T00:00:00,5,24,13865,1,02,Nrth Rhine Westfalia,West,BERGISCH GLADBACH,Germany,51465,80229,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,681,681,ST,6.95,4732.95,537.99,EUR,4194.96000,0.89
472,.1~473,473,C2,02,04,02/04,2024-01-24T00:00:00,5,24,13864,1,02,Nrth Rhine Westfalia,West,HAGEN,Germany,58095,80245,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,637,637,ST,6.95,4427.15,503.23,EUR,3923.92000,0.89
473,.1~474,474,C2,02,04,02/04,2024-01-24T00:00:00,5,24,13862,1,02,Saxony,North,CHEMNITZ,Germany,09130,80270,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,647,647,ST,6.95,4496.65,511.13,EUR,3985.52000,0.89
474,.1~475,475,C2,02,05,02/05,2024-01-25T00:00:00,5,25,13868,1,02,Hessen,South,MAGDEBURG,Germany,39116,80107,10,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,919,919,ST,6.28,5771.32,1488.78,EUR,4282.54000,0.74
475,.1~476,476,C2,02,05,02/05,2024-01-25T00:00:00,5,25,13868,2,02,Hessen,South,MAGDEBURG,Germany,39116,80107,10,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,868,868,ST,6.28,5451.04,1406.16,EUR,4044.88000,0.74
476,.1~477,477,C2,02,05,02/05,2024-01-25T00:00:00,5,25,13880,3,02,Nrth Rhine Westfalia,West,DÜREN,Germany,52349,80109,10,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,1135,1135,ST,6.28,7127.80,1838.70,EUR,5289.10000,0.74
477,.1~478,478,C2,02,05,02/05,2024-01-25T00:00:00,5,25,13880,2,02,Nrth Rhine Westfalia,West,DÜREN,Germany,52349,80109,10,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,894,894,ST,6.28,5614.32,1448.28,EUR,4166.04000,0.74
478,.1~479,479,C2,02,05,02/05,2024-01-25T00:00:00,5,25,13880,1,02,Nrth Rhine Westfalia,West,DÜREN,Germany,52349,80109,10,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,1007,1007,ST,6.28,6323.96,1631.34,EUR,4692.62000,0.74
479,.1~480,480,C2,02,05,02/05,2024-01-25T00:00:00,5,25,13868,3,02,Hessen,South,MAGDEBURG,Germany,39116,80107,10,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,989,989,ST,6.90,6824.10,2245.03,EUR,4579.07000,0.67
480,.1~481,481,C2,02,05,02/05,2024-01-25T00:00:00,5,25,13869,2,02,Hessen,South,WIESBADEN,Germany,65183,80140,12,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,1080,1080,ST,5.79,6253.20,853.20,EUR,5400.00000,0.86
481,.1~482,482,C2,02,05,02/05,2024-01-25T00:00:00,5,25,13875,1,02,Nrth Rhine Westfalia,West,WÜRSELEN,Germany,52146,80162,12,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,1079,1079,ST,5.79,6247.41,852.41,EUR,5395.00000,0.86
482,.1~483,483,C2,02,05,02/05,2024-01-25T00:00:00,5,25,13873,4,02,Lower Saxony,North,WOLFSBURG,Germany,38444,80147,12,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,1072,1072,ST,5.79,6206.88,846.88,EUR,5360.00000,0.86
483,.1~484,484,C2,02,05,02/05,2024-01-25T00:00:00,5,25,13878,2,02,Rhineland Palatinate,West,BAD KREUZNACH,Germany,55543,80163,12,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,936,936,ST,6.61,6186.96,1516.32,EUR,4670.64000,0.75
484,.1~485,485,C2,02,05,02/05,2024-01-25T00:00:00,5,25,13875,4,02,Nrth Rhine Westfalia,West,WÜRSELEN,Germany,52146,80162,12,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,908,908,ST,6.61,6001.88,1470.96,EUR,4530.92000,0.75
485,.1~486,486,C2,02,05,02/05,2024-01-25T00:00:00,5,25,13873,2,02,Lower Saxony,North,WOLFSBURG,Germany,38444,80147,12,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,839,839,ST,6.61,5545.79,1359.18,EUR,4186.61000,0.75
486,.1~487,487,C2,02,05,02/05,2024-01-25T00:00:00,5,25,13869,3,02,Hessen,South,WIESBADEN,Germany,65183,80140,12,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,1060,1060,ST,6.61,7006.60,1717.20,EUR,5289.40000,0.75
487,.1~488,488,C2,02,05,02/05,2024-01-25T00:00:00,5,25,13869,1,02,Hessen,South,WIESBADEN,Germany,65183,80140,12,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,917,917,ST,6.61,6061.37,1485.54,EUR,4575.83000,0.75
488,.1~489,489,C2,02,05,02/05,2024-01-25T00:00:00,5,25,13873,3,02,Lower Saxony,North,WOLFSBURG,Germany,38444,80147,12,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,809,809,ST,7.26,5873.34,1836.43,EUR,4036.91000,0.69
489,.1~490,490,C2,02,05,02/05,2024-01-25T00:00:00,5,25,13873,1,02,Lower Saxony,North,WOLFSBURG,Germany,38444,80147,12,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,755,755,ST,7.26,5481.30,1713.85,EUR,3767.45000,0.69
490,.1~491,491,C2,02,05,02/05,2024-01-25T00:00:00,5,25,13875,3,02,Nrth Rhine Westfalia,West,WÜRSELEN,Germany,52146,80162,12,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,969,969,ST,7.26,7034.94,2199.63,EUR,4835.31000,0.69
491,.1~492,492,C2,02,05,02/05,2024-01-25T00:00:00,5,25,13875,2,02,Nrth Rhine Westfalia,West,WÜRSELEN,Germany,52146,80162,12,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,985,985,ST,7.26,7151.10,2235.95,EUR,4915.15000,0.69
492,.1~493,493,C2,02,05,02/05,2024-01-25T00:00:00,5,25,13871,1,02,Schleswig-Holstein,North,KIEL,Germany,24113,80168,12,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,762,762,ST,7.26,5532.12,1729.74,EUR,3802.38000,0.69
493,.1~494,494,C2,02,05,02/05,2024-01-25T00:00:00,5,25,13878,1,02,Rhineland Palatinate,West,BAD KREUZNACH,Germany,55543,80163,12,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,854,854,ST,7.26,6200.04,1938.58,EUR,4261.46000,0.69
494,.1~495,495,C2,02,05,02/05,2024-01-25T00:00:00,5,25,13871,2,02,Schleswig-Holstein,North,KIEL,Germany,24113,80168,12,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,888,888,ST,7.26,6446.88,2015.76,EUR,4431.12000,0.69
495,.1~496,496,C2,02,05,02/05,2024-01-25T00:00:00,5,25,13878,3,02,Rhineland Palatinate,West,BAD KREUZNACH,Germany,55543,80163,12,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,760,760,ST,7.26,5517.60,1725.20,EUR,3792.40000,0.69
496,.1~497,497,C2,02,05,02/05,2024-01-25T00:00:00,5,25,13871,3,02,Schleswig-Holstein,North,KIEL,Germany,24113,80168,12,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,745,745,ST,7.26,5408.70,1691.15,EUR,3717.55000,0.69
497,.1~498,498,C2,02,05,02/05,2024-01-25T00:00:00,5,25,13890,1,02,Thuringia,South,GERA,Germany,07545,80290,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,705,705,ST,6.95,4899.75,556.95,EUR,4342.80000,0.89
498,.1~499,499,C2,02,05,02/05,2024-01-25T00:00:00,5,25,13888,1,02,Baden-Wurttemberg,South,NAGOLD,Germany,72202,80177,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,585,585,ST,6.95,4065.75,462.15,EUR,3603.60000,0.89
499,.1~500,500,C2,02,05,02/05,2024-01-25T00:00:00,5,25,13886,1,02,Nrth Rhine Westfalia,West,ST. AUGUSTIN,Germany,53757,80258,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,628,628,ST,6.95,4364.60,496.12,EUR,3868.48000,0.89
500,.1~501,501,C2,02,05,02/05,2024-01-25T00:00:00,5,25,13884,1,02,Hamburg,North,HAMBURG,Germany,22145,80205,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,688,688,ST,6.95,4781.60,543.52,EUR,4238.08000,0.89
501,.1~502,502,C2,02,05,02/05,2024-01-25T00:00:00,5,25,13882,1,02,Saxony-Anhalt,North,HALLE (SAALE),Germany,06122,80279,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,614,614,ST,6.95,4267.30,485.06,EUR,3782.24000,0.89
502,.1~503,503,C2,02,06,02/06,2024-01-26T00:00:00,6,26,13907,1,02,Nrth Rhine Westfalia,West,DÜREN,Germany,52349,80109,10,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,974,974,ST,6.28,6116.72,1577.88,EUR,4538.84000,0.74
503,.1~504,504,C2,02,06,02/06,2024-01-26T00:00:00,6,26,13895,2,02,Hessen,South,MAGDEBURG,Germany,39116,80107,10,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,1010,1010,ST,6.28,6342.80,1636.20,EUR,4706.60000,0.74
504,.1~505,505,C2,02,06,02/06,2024-01-26T00:00:00,6,26,13907,2,02,Nrth Rhine Westfalia,West,DÜREN,Germany,52349,80109,10,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,1033,1033,ST,6.28,6487.24,1673.46,EUR,4813.78000,0.74
505,.1~506,506,C2,02,06,02/06,2024-01-26T00:00:00,6,26,13895,1,02,Hessen,South,MAGDEBURG,Germany,39116,80107,10,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,1068,1068,ST,6.28,6707.04,1730.16,EUR,4976.88000,0.74
506,.1~507,507,C2,02,06,02/06,2024-01-26T00:00:00,6,26,13917,3,02,Lower Saxony,North,GÖTTINGEN,Germany,37075,80108,10,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,1083,1083,ST,6.28,6801.24,1754.46,EUR,5046.78000,0.74
507,.1~508,508,C2,02,06,02/06,2024-01-26T00:00:00,6,26,13917,2,02,Lower Saxony,North,GÖTTINGEN,Germany,37075,80108,10,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,1119,1119,ST,6.28,7027.32,1812.78,EUR,5214.54000,0.74
508,.1~509,509,C2,02,06,02/06,2024-01-26T00:00:00,6,26,13907,3,02,Nrth Rhine Westfalia,West,DÜREN,Germany,52349,80109,10,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,932,932,ST,6.90,6430.80,2115.64,EUR,4315.16000,0.67
509,.1~510,510,C2,02,06,02/06,2024-01-26T00:00:00,6,26,13895,3,02,Hessen,South,MAGDEBURG,Germany,39116,80107,10,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,983,983,ST,6.90,6782.70,2231.41,EUR,4551.29000,0.67
510,.1~511,511,C2,02,06,02/06,2024-01-26T00:00:00,6,26,13917,1,02,Lower Saxony,North,GÖTTINGEN,Germany,37075,80108,10,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,905,905,ST,6.90,6244.50,2054.35,EUR,4190.15000,0.67
511,.1~512,512,C2,02,06,02/06,2024-01-26T00:00:00,6,26,13902,3,02,Nrth Rhine Westfalia,West,BRÜHL,Germany,50321,80149,12,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,1169,1169,ST,6.13,7165.97,1320.97,EUR,5845.00000,0.82
512,.1~513,513,C2,02,06,02/06,2024-01-26T00:00:00,6,26,13897,3,02,Bavaria,South,NÜRNBERG-BUCH,Germany,90427,80126,12,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,1112,1112,ST,6.13,6816.56,1256.56,EUR,5560.00000,0.82
513,.1~514,514,C2,02,06,02/06,2024-01-26T00:00:00,6,26,13899,1,02,Hessen,South,MARBURG,Germany,35037,80139,12,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,954,954,ST,6.13,5848.02,1078.02,EUR,4770.00000,0.82
514,.1~515,515,C2,02,06,02/06,2024-01-26T00:00:00,6,26,13899,3,02,Hessen,South,MARBURG,Germany,35037,80139,12,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,976,976,ST,6.13,5982.88,1102.88,EUR,4880.00000,0.82
515,.1~516,516,C2,02,06,02/06,2024-01-26T00:00:00,6,26,13901,1,02,Lower Saxony,North,OLDENBURG,Germany,26129,80144,12,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,1137,1137,ST,6.13,6969.81,1284.81,EUR,5685.00000,0.82
516,.1~517,517,C2,02,06,02/06,2024-01-26T00:00:00,6,26,13901,3,02,Lower Saxony,North,OLDENBURG,Germany,26129,80144,12,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,996,996,ST,6.13,6105.48,1125.48,EUR,4980.00000,0.82
517,.1~518,518,C2,02,06,02/06,2024-01-26T00:00:00,6,26,13905,4,02,Rhineland Palatinate,West,TRIER,Germany,54290,80164,12,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,1020,1020,ST,6.61,6742.20,1652.40,EUR,5089.80000,0.75
518,.1~519,519,C2,02,06,02/06,2024-01-26T00:00:00,6,26,13905,1,02,Rhineland Palatinate,West,TRIER,Germany,54290,80164,12,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,937,937,ST,6.61,6193.57,1517.94,EUR,4675.63000,0.75
519,.1~520,520,C2,02,06,02/06,2024-01-26T00:00:00,6,26,13902,1,02,Nrth Rhine Westfalia,West,BRÜHL,Germany,50321,80149,12,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,834,834,ST,6.61,5512.74,1351.08,EUR,4161.66000,0.75
520,.1~521,521,C2,02,06,02/06,2024-01-26T00:00:00,6,26,13897,2,02,Bavaria,South,NÜRNBERG-BUCH,Germany,90427,80126,12,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,862,862,ST,6.61,5697.82,1396.44,EUR,4301.38000,0.75
521,.1~522,522,C2,02,06,02/06,2024-01-26T00:00:00,6,26,13897,4,02,Bavaria,South,NÜRNBERG-BUCH,Germany,90427,80126,12,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,1041,1041,ST,6.61,6881.01,1686.42,EUR,5194.59000,0.75
522,.1~523,523,C2,02,06,02/06,2024-01-26T00:00:00,6,26,13899,2,02,Hessen,South,MARBURG,Germany,35037,80139,12,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,915,915,ST,6.61,6048.15,1482.30,EUR,4565.85000,0.75
523,.1~524,524,C2,02,06,02/06,2024-01-26T00:00:00,6,26,13902,4,02,Nrth Rhine Westfalia,West,BRÜHL,Germany,50321,80149,12,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,861,861,ST,6.61,5691.21,1394.82,EUR,4296.39000,0.75
524,.1~525,525,C2,02,06,02/06,2024-01-26T00:00:00,6,26,13905,3,02,Rhineland Palatinate,West,TRIER,Germany,54290,80164,12,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,782,782,ST,7.26,5677.32,1775.14,EUR,3902.18000,0.69
525,.1~526,526,C2,02,06,02/06,2024-01-26T00:00:00,6,26,13905,2,02,Rhineland Palatinate,West,TRIER,Germany,54290,80164,12,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,808,808,ST,7.26,5866.08,1834.16,EUR,4031.92000,0.69
526,.1~527,527,C2,02,06,02/06,2024-01-26T00:00:00,6,26,13902,2,02,Nrth Rhine Westfalia,West,BRÜHL,Germany,50321,80149,12,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,852,852,ST,7.26,6185.52,1934.04,EUR,4251.48000,0.69
527,.1~528,528,C2,02,06,02/06,2024-01-26T00:00:00,6,26,13897,1,02,Bavaria,South,NÜRNBERG-BUCH,Germany,90427,80126,12,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,790,790,ST,7.26,5735.40,1793.30,EUR,3942.10000,0.69
528,.1~529,529,C2,02,06,02/06,2024-01-26T00:00:00,6,26,13901,2,02,Lower Saxony,North,OLDENBURG,Germany,26129,80144,12,CC-F12,1kg Blueberry Muesli,Finished Product,F12,1kg,Blueberry Muesli,899,899,ST,7.26,6526.74,2040.73,EUR,4486.01000,0.69
